Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,1,240,43,75,.573,12,30,.400,15,19,.789,5,31,36,23,8,6,18,27,113
DET,0,240,38,82,.463,13,37,.351,18,24,.750,10,22,32,24,8,3,16,23,107
