Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHI,265,.613,.588,.505,.275,19.6,87.0,56.0,62.8,4.3,13.3,19.0,100.0,107.5,109.2
OKC,265,.549,.529,.429,.229,13.0,80.4,44.0,54.2,10.3,4.4,8.7,100.0,109.2,107.5
