Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Royce O'Neale,34:54,7,12,.583,2,5,.400,4,5,.800,2,4,6,3,0,1,0,3,20,+3
Donovan Mitchell,34:12,3,15,.200,2,9,.222,1,2,.500,2,6,8,3,0,0,2,2,9,+1
Mike Conley,31:47,5,12,.417,3,7,.429,6,6,1.000,3,4,7,5,0,0,1,0,19,+27
Rudy Gobert,31:30,8,13,.615,0,0,,2,2,1.000,7,12,19,2,0,4,0,2,18,+27
Bojan Bogdanović,24:02,2,10,.200,2,7,.286,5,6,.833,0,1,1,1,1,0,1,3,11,-4
Joe Ingles,27:05,3,6,.500,1,4,.250,0,0,,0,2,2,5,0,0,1,1,7,+11
Jordan Clarkson,23:52,5,16,.313,2,10,.200,1,1,1.000,1,4,5,4,3,0,0,1,13,+10
Derrick Favors,15:27,1,1,1.000,0,0,,0,0,,2,2,4,1,0,0,0,1,2,-11
Georges Niang,12:53,3,6,.500,3,6,.500,0,0,,0,1,1,0,2,0,0,1,9,+14
Udoka Azubuike,1:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Shaquille Harrison,1:04,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Miye Oni,1:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2
Juwan Morgan,1:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
