Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Donovan Mitchell,32:53,.649,.580,.320,.320,3.2,11.0,7.4,25.9,1.5,0.0,9.5,40.4,129,107,12.1
Rudy Gobert,32:17,.745,.667,.000,.778,19.4,39.3,30.0,8.7,0.0,3.1,7.6,17.1,160,100,10.2
Royce O'Neale,31:31,.200,.200,.400,.000,6.6,20.1,13.8,14.7,0.0,0.0,0.0,6.7,105,108,-1.5
Bojan Bogdanović,27:55,.409,.385,.385,.077,7.5,9.7,8.7,4.8,1.8,0.0,18.2,24.8,82,107,-7.5
Mike Conley,22:57,.400,.333,.583,.333,0.0,11.8,6.3,17.1,0.0,0.0,0.0,25.3,104,110,-4.8
Joe Ingles,34:50,.454,.385,.615,.231,0.0,13.0,7.0,22.1,2.8,0.0,0.0,17.3,121,103,4.1
Georges Niang,17:50,.727,.667,.833,.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,156,113,3.1
Miye Oni,16:02,.625,.625,.750,.000,6.5,11.3,9.1,0.0,0.0,0.0,0.0,10.5,142,110,0.6
Derrick Favors,13:28,.902,1.000,.000,.667,7.7,26.9,18.0,0.0,0.0,7.4,0.0,12.1,183,100,8.3
Trent Forrest,2:15,,,,,0.0,0.0,0.0,49.6,0.0,44.4,,0.0,228,83,35.0
Jarrell Brantley,2:15,.500,.500,.500,.000,46.4,40.3,43.1,0.0,0.0,0.0,0.0,37.5,126,102,6.4
Matt Thomas,2:15,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0,114,-23.7
Ersan İlyasova,2:15,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,300,114,41.8
Elijah Hughes,1:17,1.500,1.500,1.000,.000,0.0,70.6,37.8,0.0,0.0,0.0,0.0,32.8,300,93,83.1
