Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Donovan Mitchell,32:53,14,25,.560,1,8,.125,8,8,1.000,1,4,5,4,1,0,3,1,37,+14
Rudy Gobert,32:17,6,9,.667,0,0,,6,7,.857,6,14,20,2,0,1,1,2,18,+5
Royce O'Neale,31:31,1,5,.200,0,2,.000,0,0,,2,7,9,4,0,0,0,2,2,+9
Bojan Bogdanović,27:55,4,13,.308,2,5,.400,1,1,1.000,2,3,5,1,1,0,3,2,11,-3
Mike Conley,22:57,3,12,.250,2,7,.286,3,4,.750,0,3,3,3,0,0,0,2,11,+10
Joe Ingles,34:50,4,13,.308,2,8,.250,3,3,1.000,0,5,5,6,2,0,0,1,13,+11
Georges Niang,17:50,3,6,.500,2,5,.400,2,2,1.000,0,0,0,0,0,0,0,2,10,+20
Miye Oni,16:02,2,4,.500,1,3,.333,0,0,,1,2,3,0,0,0,0,1,5,+6
Derrick Favors,13:28,3,3,1.000,0,0,,1,2,.500,1,4,5,0,0,1,0,2,7,+12
Ersan İlyasova,2:15,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+2
Jarrell Brantley,2:15,1,2,.500,0,1,.000,0,0,,1,1,2,0,0,0,0,0,2,+2
Matt Thomas,2:15,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+2
Trent Forrest,2:15,0,0,,0,0,,0,0,,0,0,0,1,0,1,0,0,0,+2
Elijah Hughes,1:17,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,+3
