Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,1,240,43,95,.453,12,42,.286,24,27,.889,14,44,58,21,4,3,7,15,122
POR,0,240,38,96,.396,13,48,.271,14,18,.778,9,32,41,18,3,5,6,21,103
