Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kyrie Irving,38:12,10,20,.500,1,2,.500,5,5,1.000,1,3,4,8,0,0,3,2,26,+3
Kevin Durant,37:34,11,19,.579,2,4,.500,13,13,1.000,0,7,7,6,2,1,5,4,37,+5
Bruce Brown,31:50,1,2,.500,0,0,,1,2,.500,2,7,9,3,2,0,0,5,3,+3
Joe Harris,31:46,11,17,.647,8,13,.615,0,0,,0,1,1,5,0,0,1,0,30,-2
DeAndre Jordan,18:58,4,5,.800,0,0,,0,2,.000,3,5,8,2,0,1,1,3,8,+14
Jeff Green,30:19,7,10,.700,4,5,.800,5,6,.833,1,6,7,3,1,2,2,5,23,-19
Landry Shamet,20:29,3,7,.429,2,6,.333,3,4,.750,0,1,1,1,1,1,1,0,11,-7
Timothé Luwawu-Cabarrot,17:19,3,6,.500,2,4,.500,0,1,.000,0,3,3,3,0,0,1,1,8,+4
Reggie Perry,7:18,0,1,.000,0,1,.000,0,0,,0,2,2,2,0,0,1,3,0,-10
Tyler Johnson,6:15,0,1,.000,0,1,.000,0,0,,0,3,3,0,0,0,2,1,0,-6
