Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Collin Sexton,38:46,.551,.540,.240,.120,5.1,7.6,6.3,10.3,0.0,0.0,3.7,29.9,118,127,-0.1
Darius Garland,36:03,.696,.563,.250,.688,0.0,2.7,1.4,37.6,1.4,0.0,16.1,29.2,132,126,6.6
Larry Nance,33:52,.394,.375,.250,.250,5.8,5.8,5.8,4.1,4.4,2.0,0.0,11.1,103,117,-2.3
Jarrett Allen,32:12,.768,.750,.000,.500,9.1,24.3,16.7,9.9,0.0,4.3,17.0,15.5,137,117,3.8
Isaac Okoro,21:51,.347,.375,.250,1.000,0.0,9.0,4.5,6.0,2.3,0.0,0.0,11.2,84,121,-8.1
Dean Wade,19:50,.286,.286,.429,.000,14.8,19.8,17.3,0.0,0.0,3.5,0.0,15.0,89,120,-7.4
Cedi Osman,18:46,.000,.000,.833,.000,5.2,15.7,10.4,6.6,2.7,0.0,14.3,15.8,21,118,-16.5
Lamar Stevens,17:16,.599,.444,.222,.889,22.7,39.7,31.2,10.0,2.9,0.0,0.0,30.8,145,107,9.0
Brodric Thomas,15:45,.700,.700,.600,.000,0.0,0.0,0.0,30.6,3.2,0.0,0.0,13.5,159,123,6.5
Dylan Windler,5:39,.000,.000,1.000,.000,0.0,34.7,17.3,0.0,0.0,0.0,66.7,22.5,0,115,-33.2
