Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,1,240,44,83,.530,9,29,.310,8,14,.571,5,32,37,22,5,4,15,26,105
PHO,0,240,37,81,.457,10,22,.455,27,31,.871,9,33,42,22,9,0,13,19,111
