Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Lowry,37:13,.633,.500,.533,.600,4.7,16.8,10.2,47.8,1.2,0.0,17.4,25.7,122,101,6.8
Fred VanVleet,36:36,.333,.333,.667,.000,2.4,14.3,7.8,28.0,1.3,4.9,20.0,17.1,75,98,-2.8
OG Anunoby,36:07,.842,.818,.636,.182,4.8,11.6,7.9,11.7,6.4,2.5,7.8,14.9,152,89,16.1
Pascal Siakam,34:47,.435,.435,.391,.000,2.5,15.0,8.2,0.0,2.7,2.6,8.0,30.0,78,96,-3.2
Aron Baynes,22:16,.125,.125,.375,.000,7.8,18.7,12.8,7.2,0.0,0.0,20.0,18.7,38,103,-17.8
Stanley Johnson,21:43,.500,.500,.429,.000,8.0,28.8,17.5,0.0,4.3,4.2,12.5,15.4,92,88,1.8
Alex Len,21:09,.532,1.000,.000,2.000,0.0,24.7,11.2,15.3,0.0,4.3,68.0,11.6,40,98,-10.0
Norman Powell,17:39,.429,.429,.571,.000,0.0,5.9,2.7,10.2,2.6,5.1,22.2,21.3,68,97,-2.2
Matt Thomas,7:55,.581,.500,.667,.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,117,108,0.4
Chris Boucher,4:35,.000,.000,.333,.000,0.0,22.8,10.4,0.0,0.0,0.0,0.0,27.3,0,101,-33.5
