Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,0,240,53,92,.576,16,33,.485,19,25,.760,11,43,54,26,7,9,10,20,141
CLE,1,240,37,92,.402,13,38,.342,18,26,.692,12,30,42,23,9,3,8,18,105
