Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bradley Beal,37:14,14,24,.583,2,5,.400,9,13,.692,2,5,7,5,2,0,4,2,39,-9
Russell Westbrook,35:59,6,19,.316,0,4,.000,3,4,.750,2,13,15,12,2,0,5,3,15,+2
Thomas Bryant,30:04,8,11,.727,3,5,.600,0,0,,0,5,5,1,0,0,0,2,19,-3
Isaac Bonga,20:00,4,5,.800,2,3,.667,0,0,,0,0,0,2,0,2,1,3,10,-2
Deni Avdija,14:40,2,2,1.000,1,1,1.000,0,1,.000,0,3,3,2,0,0,0,4,5,-7
Ish Smith,22:19,4,9,.444,0,1,.000,0,3,.000,0,4,4,3,0,0,1,1,8,-12
Dāvis Bertāns,19:46,3,11,.273,2,10,.200,1,3,.333,1,0,1,1,1,0,0,1,9,-1
Jerome Robinson,19:39,0,3,.000,0,2,.000,0,0,,0,2,2,1,0,0,1,4,0,-5
Robin Lopez,17:56,1,2,.500,0,0,,2,4,.500,1,2,3,0,0,1,0,1,4,-7
Troy Brown,13:14,0,5,.000,0,3,.000,0,0,,1,2,3,1,0,0,1,2,0,+3
Raul Neto,9:09,4,4,1.000,3,3,1.000,0,0,,0,0,0,0,0,0,1,2,11,-9
