Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,240,.559,.553,.389,.295,14.0,76.6,44.3,60.9,4.5,4.7,11.5,100.0,108.7,117.8
ORL,240,.603,.563,.326,.305,23.4,86.0,55.7,52.1,7.2,0.0,10.8,100.0,117.8,108.7
