Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,1,240,46,95,.484,13,37,.351,15,28,.536,7,36,43,28,5,3,14,25,120
ORL,0,240,48,95,.505,11,31,.355,23,29,.793,11,43,54,25,8,0,13,21,130
