Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bogdan Bogdanović,36:18,9,20,.450,4,8,.500,2,2,1.000,3,3,6,3,2,0,2,3,24,-16
Trae Young,33:33,6,17,.353,0,4,.000,2,2,1.000,0,5,5,11,0,0,2,3,14,-20
Onyeka Okongwu,32:19,6,12,.500,0,0,,1,2,.500,6,5,11,1,0,2,0,3,13,-10
Kevin Huerter,30:38,5,13,.385,1,4,.250,2,2,1.000,0,5,5,4,0,1,0,2,13,-8
Solomon Hill,28:40,4,9,.444,1,5,.200,1,1,1.000,1,5,6,1,2,0,0,2,10,-13
Lou Williams,23:04,6,12,.500,1,3,.333,0,0,,0,0,0,0,0,0,2,1,13,-13
Nathan Knight,19:12,4,8,.500,0,1,.000,1,2,.500,0,4,4,1,1,0,0,2,9,-6
Tony Snell,18:43,3,3,1.000,2,2,1.000,1,1,1.000,0,2,2,1,0,0,1,1,9,-14
Brandon Goodwin,9:25,1,5,.200,1,1,1.000,0,0,,1,2,3,4,0,0,0,1,3,0
Skylar Mays,4:04,1,2,.500,0,0,,1,1,1.000,0,0,0,0,0,0,0,1,3,+5
Bruno Fernando,4:04,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,+5
