Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bogdan Bogdanović,36:18,.575,.550,.400,.100,7.3,9.4,8.3,12.0,2.6,0.0,8.7,26.4,113,128,2.7
Trae Young,33:33,.391,.353,.235,.118,0.0,17.0,7.5,43.2,0.0,0.0,10.1,24.8,95,133,-7.2
Onyeka Okongwu,32:19,.505,.500,.000,.167,16.5,17.7,17.0,4.1,0.0,6.1,0.0,16.7,124,129,-3.1
Kevin Huerter,30:38,.468,.423,.308,.154,0.0,18.7,8.2,16.9,0.0,3.2,0.0,19.0,108,130,-2.9
Solomon Hill,28:40,.530,.500,.556,.111,3.1,19.9,10.5,4.4,3.3,0.0,0.0,13.8,116,124,-0.8
Lou Williams,23:04,.542,.542,.250,.000,0.0,0.0,0.0,0.0,0.0,0.0,14.3,25.4,87,136,-10.5
Nathan Knight,19:12,.507,.500,.125,.250,0.0,23.8,10.4,7.1,2.5,0.0,0.0,19.4,106,125,-2.7
Tony Snell,18:43,1.308,1.333,.667,.333,0.0,12.2,5.3,6.9,0.0,0.0,22.5,9.9,178,134,4.1
Brandon Goodwin,9:25,.300,.300,.200,.000,9.4,24.3,15.9,51.1,0.0,0.0,0.0,22.2,104,131,0.5
Bruno Fernando,4:04,1.136,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,250,137,2.7
Skylar Mays,4:04,.615,.500,.000,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,127,136,-6.2
