Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Davis,37:49,6,14,.429,0,0,,1,2,.500,1,9,10,5,1,0,3,1,13,+5
Dennis Schröder,36:18,8,16,.500,1,2,.500,7,7,1.000,0,4,4,4,1,0,2,3,24,+8
LeBron James,35:55,11,20,.550,3,7,.429,4,5,.800,2,7,9,6,2,1,3,2,29,0
Kentavious Caldwell-Pope,28:33,5,9,.556,4,5,.800,0,0,,0,1,1,0,0,0,3,0,14,+11
Marc Gasol,19:21,2,4,.500,0,1,.000,0,1,.000,1,6,7,0,1,2,0,2,4,+14
Montrezl Harrell,27:16,3,5,.600,0,0,,3,3,1.000,2,4,6,1,0,0,1,1,9,-20
Kyle Kuzma,23:09,2,9,.222,2,8,.250,0,0,,0,0,0,0,0,1,2,3,6,-23
Wesley Matthews,15:19,1,3,.333,0,2,.000,0,0,,0,1,1,3,0,0,0,1,2,-16
Talen Horton-Tucker,9:35,3,6,.500,0,2,.000,0,0,,0,2,2,0,1,0,0,0,6,-9
Markieff Morris,6:45,0,1,.000,0,0,,0,0,,0,1,1,1,0,1,0,1,0,-10
