Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
RJ Barrett,46:06,.594,.583,.333,.278,7.8,11.3,9.7,6.0,1.1,0.0,4.7,21.2,126,117,-0.4
Reggie Bullock,40:43,.527,.500,.600,.100,0.0,12.8,6.9,3.0,1.2,0.0,16.1,14.1,92,117,-6.2
Julius Randle,40:38,.667,.655,.379,.310,0.0,25.7,13.7,32.9,1.2,2.6,8.3,40.8,130,112,16.5
Nerlens Noel,31:25,1.087,1.000,.000,4.000,19.1,16.6,17.8,3.6,0.0,10.0,26.6,5.5,188,112,1.5
Elfrid Payton,23:15,.375,.375,.000,.000,5.2,26.9,16.8,32.8,0.0,0.0,20.0,19.8,96,115,-6.7
Derrick Rose,24:45,.577,.577,.154,.000,0.0,4.2,2.3,31.9,2.1,0.0,0.0,24.2,133,118,4.6
Taj Gibson,16:17,.667,.667,.000,.000,0.0,0.0,0.0,0.0,0.0,6.4,0.0,8.5,133,119,-2.5
Obi Toppin,7:22,,,,,0.0,56.7,30.3,0.0,0.0,0.0,,0.0,0,107,-1.9
Immanuel Quickley,5:33,.500,.500,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,103,124,-4.5
Frank Ntilikina,3:56,1.064,1.500,1.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,189,123,15.6
