Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DEN,240,.679,.633,.342,.291,25.0,77.1,54.8,74.4,5.1,6.1,16.8,100.0,122.5,120.5
SAS,240,.565,.511,.290,.301,22.9,75.0,45.2,76.7,10.1,3.8,7.9,100.0,120.5,122.5
