Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Will Barton,36:21,10,16,.625,3,6,.500,1,1,1.000,2,4,6,4,2,0,2,3,24,+19
Michael Porter,28:51,11,16,.688,3,4,.750,0,0,,2,5,7,0,0,0,1,1,25,+11
Nikola Jokić,26:46,13,16,.813,0,0,,1,2,.500,2,6,8,11,1,1,1,3,27,+9
Monte Morris,23:04,5,8,.625,0,1,.000,0,0,,0,2,2,4,0,1,1,0,10,+2
Aaron Gordon,22:47,2,4,.500,1,3,.333,4,4,1.000,1,3,4,3,0,0,1,0,9,+9
PJ Dozier,28:39,3,9,.333,0,4,.000,2,2,1.000,2,4,6,5,3,0,1,5,8,+9
Facundo Campazzo,22:12,2,6,.333,2,3,.667,0,0,,0,0,0,5,1,0,1,3,6,+8
JaMychal Green,21:11,3,7,.429,2,5,.400,0,0,,2,1,3,1,0,1,0,2,8,+10
Paul Millsap,18:33,5,9,.556,2,3,.667,0,0,,2,3,5,2,0,1,2,2,12,+7
Zeke Nnaji,4:02,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,1,0,1,3,-4
Vlatko Čančar,3:14,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-3
Gary Clark,2:41,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-1
Markus Howard,1:39,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,-1
