Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Aleksej Pokusevski,30:55,3,13,.231,2,6,.333,0,0,,0,2,2,4,1,2,4,1,8,-42
Isaiah Roby,23:15,2,4,.500,0,1,.000,1,4,.250,0,5,5,1,0,1,7,2,5,-50
Sviatoslav Mykhailiuk,23:05,1,5,.200,0,1,.000,1,2,.500,0,2,2,0,1,0,4,1,3,-43
Moses Brown,23:04,4,7,.571,0,0,,2,4,.500,6,8,14,0,0,0,1,5,10,-39
Théo Maledon,22:15,1,12,.083,1,7,.143,4,4,1.000,0,2,2,1,0,0,0,1,7,-46
Ty Jerome,25:52,2,6,.333,2,4,.500,1,2,.500,2,1,3,4,0,0,1,2,7,-1
Kenrich Williams,25:15,7,13,.538,1,3,.333,3,3,1.000,1,4,5,2,0,1,0,3,18,-1
Tony Bradley,24:31,6,8,.750,0,0,,2,2,1.000,2,6,8,2,1,1,1,3,14,-6
Justin Jackson,16:53,0,8,.000,0,5,.000,0,0,,0,1,1,1,1,0,0,1,0,-7
Darius Miller,13:43,3,7,.429,2,6,.333,3,3,1.000,1,1,2,0,0,1,2,1,11,-5
Josh Hall,11:12,1,2,.500,0,1,.000,0,0,,0,2,2,2,0,0,2,1,2,0
