Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Evan Fournier,36:14,.720,.694,.667,.444,0.0,3.2,1.5,30.9,1.4,0.0,4.4,27.8,140,123,12.2
Aaron Gordon,35:27,.500,.500,.385,.000,2.8,6.6,4.6,26.3,1.4,2.2,18.8,20.2,95,121,-1.8
Nikola Vučević,33:59,.360,.360,.320,.000,2.9,20.7,11.1,10.2,0.0,2.3,3.8,34.3,75,120,-8.6
Michael Carter-Williams,32:35,.371,.389,.444,.111,3.1,21.6,11.6,12.8,0.0,0.0,17.5,15.7,75,121,-11.8
Al-Farouq Aminu,29:18,.743,.727,.000,.091,10.2,28.0,18.4,38.0,3.5,2.7,20.8,22.1,128,109,12.9
James Ennis,19:31,.375,.375,.750,.000,5.1,12.0,8.3,6.7,5.3,0.0,33.3,13.8,64,112,-6.7
Dwayne Bacon,16:26,.000,.000,.000,.000,0.0,7.1,3.3,7.5,0.0,0.0,0.0,5.5,30,125,-13.3
Chuma Okeke,14:34,.000,.000,1.000,.000,0.0,16.1,7.4,8.4,3.5,0.0,50.0,6.2,27,115,-8.0
Khem Birch,14:01,.735,.667,.000,1.333,14.3,0.0,7.7,10.7,3.7,0.0,0.0,15.2,165,119,8.0
Gary Clark,7:55,.750,.750,.500,.000,0.0,14.8,6.8,0.0,0.0,9.9,0.0,11.3,135,116,7.2
