Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,1,240,39,88,.443,11,34,.324,10,14,.714,9,28,37,27,8,4,13,12,99
DEN,0,240,45,91,.495,8,30,.267,12,13,.923,13,39,52,25,12,7,10,13,110
