Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Fred VanVleet,38:54,6,13,.462,5,11,.455,7,8,.875,0,4,4,7,0,0,1,4,24,-7
OG Anunoby,35:44,6,13,.462,2,5,.400,0,0,,1,5,6,2,0,2,1,3,14,-7
Kyle Lowry,35:01,9,13,.692,4,7,.571,2,4,.500,0,7,7,8,2,0,3,4,24,-6
Norman Powell,33:00,6,11,.545,3,6,.500,2,2,1.000,0,1,1,3,1,0,3,1,17,-11
Pascal Siakam,24:08,1,6,.167,1,3,.333,2,2,1.000,0,2,2,4,0,0,3,4,5,-3
Chris Boucher,18:22,4,6,.667,2,3,.667,1,1,1.000,0,6,6,0,2,1,0,1,11,+10
Aron Baynes,17:09,3,5,.600,1,2,.500,0,0,,2,2,4,1,0,0,0,1,7,-2
Terence Davis,14:39,2,6,.333,2,6,.333,0,0,,0,2,2,0,0,0,1,3,6,-3
Patrick McCaw,8:24,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,1,0,-8
Matt Thomas,6:11,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+7
DeAndre' Bembry,4:59,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,3,0,+1
Stanley Johnson,3:29,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,1,0,0,-11
