Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Harrison Barnes,33:40,4,12,.333,1,3,.333,5,5,1.000,1,5,6,4,1,0,1,0,14,-24
Marvin Bagley,31:06,8,12,.667,2,4,.500,2,4,.500,1,4,5,2,0,1,1,1,20,-22
Richaun Holmes,30:29,8,11,.727,0,1,.000,1,1,1.000,1,4,5,1,0,0,1,4,17,-27
Buddy Hield,29:15,3,11,.273,2,9,.222,1,1,1.000,0,1,1,5,1,0,2,3,9,-26
De'Aaron Fox,23:09,6,11,.545,1,3,.333,1,2,.500,0,1,1,3,0,0,4,0,14,-15
Tyrese Haliburton,24:27,2,7,.286,1,2,.500,0,0,,0,2,2,5,1,0,0,1,5,-21
Glenn Robinson,20:45,2,3,.667,1,1,1.000,0,0,,1,0,1,0,0,0,2,1,5,-21
Chimezie Metu,17:31,4,11,.364,0,2,.000,2,4,.500,4,4,8,3,0,0,0,3,10,-11
Cory Joseph,14:48,0,3,.000,0,1,.000,0,0,,1,1,2,0,1,0,3,3,0,-7
Justin James,11:59,2,3,.667,0,0,,0,0,,0,1,1,0,0,1,0,0,4,-12
Robert Woodard,2:51,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-4
