Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,1,240,40,85,.471,8,26,.308,12,17,.706,9,23,32,23,4,2,14,16,100
LAC,0,240,52,89,.584,18,35,.514,16,20,.800,12,35,47,29,10,3,9,19,138
