Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ricky Rubio,32:29,5,10,.500,2,5,.400,5,5,1.000,0,3,3,4,2,0,3,2,17,-4
Anthony Edwards,30:20,5,13,.385,2,6,.333,0,0,,0,4,4,5,1,0,1,0,12,+19
Karl-Anthony Towns,25:36,8,14,.571,4,4,1.000,4,7,.571,0,5,5,5,0,1,3,6,24,+1
Josh Okogie,25:25,3,4,.750,1,2,.500,3,4,.750,0,4,4,2,0,0,2,2,10,-4
Jaden McDaniels,15:52,1,3,.333,1,3,.333,1,2,.500,0,1,1,1,1,0,0,3,4,-9
D'Angelo Russell,23:44,4,8,.500,3,6,.500,0,0,,0,0,0,5,2,0,3,0,11,-9
Juan Hernangómez,22:38,6,10,.600,2,6,.333,0,0,,1,5,6,2,0,0,1,1,14,+19
Naz Reid,22:14,6,12,.500,0,3,.000,4,5,.800,4,3,7,2,0,0,0,3,16,+7
Jarred Vanderbilt,21:35,3,4,.750,0,0,,3,6,.500,5,9,14,1,2,1,2,3,9,+11
Jordan McLaughlin,15:31,1,3,.333,0,1,.000,0,0,,0,1,1,3,0,0,2,1,2,+12
Jake Layman,4:36,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-3
