Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHI,240,.551,.515,.454,.237,31.1,86.8,61.2,79.5,5.9,15.6,9.3,100.0,116.8,94.0
TOR,240,.479,.444,.500,.233,13.2,68.9,38.8,67.6,4.9,13.2,10.8,100.0,94.0,116.8
