Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Draymond Green,30:21,5,10,.500,0,2,.000,2,3,.667,1,9,10,16,3,2,4,1,12,+33
Stephen Curry,29:23,14,20,.700,11,16,.688,3,3,1.000,0,6,6,8,0,0,0,3,42,+31
Andrew Wiggins,26:26,6,12,.500,1,3,.333,3,4,.750,0,2,2,1,1,0,1,2,16,+33
Kevon Looney,21:44,4,6,.667,0,0,,1,1,1.000,3,2,5,3,1,0,0,2,9,+31
Kent Bazemore,21:19,5,8,.625,3,4,.750,2,3,.667,1,1,2,2,2,0,1,2,15,+23
Jordan Poole,24:59,5,13,.385,3,7,.429,4,4,1.000,0,1,1,4,0,0,5,2,17,+14
Juan Toscano-Anderson,19:22,2,5,.400,1,4,.250,1,1,1.000,1,2,3,3,0,0,0,3,6,+17
Mychal Mulder,19:14,2,5,.400,1,4,.250,0,0,,0,1,1,1,0,1,0,1,5,+3
Damion Lee,16:41,3,4,.750,3,4,.750,0,0,,0,2,2,1,1,0,1,2,9,+11
Nico Mannion,12:00,1,5,.200,0,1,.000,0,0,,1,2,3,0,0,0,1,0,2,-4
Gary Payton,9:14,3,4,.750,1,2,.500,3,4,.750,1,2,3,0,4,1,1,1,10,-1
Alen Smailagić,9:14,2,3,.667,0,0,,0,0,,1,2,3,0,0,2,0,1,4,-1
