Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Lonzo Ball,36:02,6,13,.462,6,12,.500,3,4,.750,0,1,1,12,3,2,0,2,21,0
Brandon Ingram,33:12,10,20,.500,1,6,.167,4,4,1.000,0,2,2,3,2,0,1,1,25,-11
Zion Williamson,31:15,8,11,.727,0,0,,7,10,.700,1,4,5,4,0,0,5,1,23,-4
Eric Bledsoe,25:58,5,9,.556,1,4,.250,1,2,.500,0,1,1,1,1,1,1,0,12,-6
Willy Hernangómez,23:24,4,8,.500,0,0,,1,1,1.000,4,9,13,1,1,0,1,1,9,-3
Josh Hart,28:54,2,3,.667,2,3,.667,2,2,1.000,0,9,9,3,1,0,0,2,8,-25
Jaxson Hayes,19:57,2,2,1.000,0,0,,0,0,,1,2,3,0,1,0,3,5,4,-8
Kira Lewis,18:47,0,8,.000,0,4,.000,0,0,,0,1,1,4,1,0,0,2,0,-10
J.J. Redick,12:47,3,5,.600,1,3,.333,0,0,,0,1,1,0,0,0,1,2,7,-19
Nickeil Alexander-Walker,2:26,1,2,.500,0,0,,1,1,1.000,0,0,0,0,1,0,0,0,3,-1
Sindarius Thornwell,2:26,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,0,2,-1
Wenyen Gabriel,2:26,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-1
Nicolò Melli,2:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
