Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,1,240,43,79,.544,8,29,.276,18,20,.900,5,35,40,32,7,5,12,19,112
CLE,0,240,36,83,.434,10,38,.263,14,16,.875,9,28,37,25,6,3,13,16,96
