Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Coby White,28:51,4,13,.308,1,5,.200,3,4,.750,0,4,4,3,0,0,4,2,12,-21
Zach LaVine,27:11,7,16,.438,1,4,.250,1,1,1.000,0,6,6,2,1,1,5,0,16,-25
Patrick Williams,25:26,4,11,.364,0,2,.000,0,1,.000,0,6,6,0,0,1,3,4,8,-11
Wendell Carter,25:08,5,7,.714,1,2,.500,1,2,.500,1,4,5,3,0,1,1,4,12,-16
Otto Porter,22:07,3,11,.273,1,3,.333,2,2,1.000,1,3,4,2,1,0,0,2,9,-25
Thaddeus Young,22:34,2,5,.400,0,2,.000,2,2,1.000,0,1,1,2,1,2,4,2,6,-19
Denzel Valentine,20:32,5,8,.625,2,3,.667,2,2,1.000,1,4,5,0,2,0,1,0,14,-3
Garrett Temple,19:32,2,3,.667,0,1,.000,0,0,,0,2,2,2,1,0,1,3,4,-10
Daniel Gafford,15:37,2,2,1.000,0,0,,1,2,.500,1,2,3,1,2,1,0,1,5,-14
Adam Mokoka,9:57,2,4,.500,0,2,.000,0,0,,0,1,1,1,1,0,0,2,4,-2
Devon Dotson,9:32,2,4,.500,0,0,,0,0,,0,1,1,0,0,0,0,1,4,-2
Luke Kornet,7:15,0,2,.000,0,2,.000,2,2,1.000,0,1,1,0,1,0,1,0,2,0
Cristiano Felício,6:18,0,1,.000,0,0,,0,2,.000,2,1,3,2,0,0,0,0,0,-2
