Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Michael Porter,35:01,9,23,.391,1,12,.083,3,3,1.000,2,9,11,0,1,1,0,1,22,+8
Will Barton,34:10,4,11,.364,1,3,.333,4,5,.800,2,4,6,3,1,0,2,1,13,-4
Facundo Campazzo,33:26,5,6,.833,3,3,1.000,1,1,1.000,1,2,3,4,0,1,2,1,14,+1
Nikola Jokić,31:30,6,15,.400,0,2,.000,5,7,.714,2,8,10,11,1,1,2,3,17,+9
Aaron Gordon,31:03,2,5,.400,1,3,.333,2,2,1.000,2,5,7,2,0,1,0,1,7,+10
Monte Morris,18:55,1,6,.167,0,0,,0,0,,1,2,3,2,0,0,0,1,2,-23
PJ Dozier,17:05,3,6,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,1,7,-30
JaMychal Green,14:19,1,6,.167,1,4,.250,0,0,,2,1,3,0,0,0,2,5,3,-23
Paul Millsap,11:49,1,5,.200,0,1,.000,0,0,,1,0,1,0,1,0,1,4,2,-23
Zeke Nnaji,8:03,0,3,.000,0,2,.000,0,0,,0,1,1,1,1,0,0,2,0,-6
Markus Howard,1:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Vlatko Čančar,1:33,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-3
Bol Bol,1:33,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-3
