Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Michael Porter,35:01,.452,.413,.522,.130,5.0,28.7,15.4,0.0,1.5,2.5,0.0,31.8,96,109,2.0
Will Barton,34:10,.492,.409,.273,.455,5.1,13.1,8.6,16.0,1.5,0.0,13.2,20.4,99,115,-0.8
Facundo Campazzo,33:26,1.087,1.083,.500,.167,2.6,6.7,4.4,23.1,0.0,2.7,23.7,11.5,151,119,7.3
Nikola Jokić,31:30,.470,.400,.133,.467,5.5,28.3,15.5,73.3,1.7,2.8,10.0,29.2,109,109,13.5
Aaron Gordon,31:03,.595,.500,.600,.400,5.6,18.0,11.0,10.7,0.0,2.9,0.0,8.7,141,115,0.9
Monte Morris,18:55,.167,.167,.000,.000,4.6,11.8,7.8,17.2,0.0,0.0,0.0,14.5,60,119,-11.2
PJ Dozier,17:05,.583,.583,.333,.000,0.0,6.5,2.9,0.0,0.0,0.0,0.0,16.1,110,120,-2.1
JaMychal Green,14:19,.250,.250,.667,.000,12.2,7.8,10.3,0.0,0.0,0.0,25.0,25.6,51,120,-24.1
Paul Millsap,11:49,.200,.200,.200,.000,7.4,0.0,4.1,0.0,4.4,0.0,16.7,23.2,44,112,-20.4
Zeke Nnaji,8:03,.000,.000,.667,.000,0.0,13.9,6.1,18.6,6.5,0.0,0.0,17.0,18,104,-12.5
Vlatko Čančar,1:33,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0,122,-31.3
Bol Bol,1:33,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0,122,-30.9
Markus Howard,1:33,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,-8.2
