Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,1,240,32,88,.364,8,34,.235,15,18,.833,13,33,46,23,5,4,9,20,87
BOS,0,240,39,87,.448,7,33,.212,20,23,.870,10,42,52,20,4,7,9,18,105
