Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,0,240,33,93,.355,17,44,.386,8,12,.667,13,28,41,19,6,2,5,11,91
PHO,1,240,40,82,.488,8,29,.276,12,12,1.000,9,41,50,25,4,5,10,15,100
