Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
BOS,240,.463,.446,.473,.129,24.1,75.7,45.1,57.6,6.9,3.8,4.8,100.0,105.1,115.5
PHO,240,.573,.537,.354,.146,24.3,75.9,54.9,62.5,4.6,10.2,10.3,100.0,115.5,105.1
