Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kelly Olynyk,32:23,6,11,.545,1,5,.200,0,0,,4,7,11,3,0,0,3,2,13,-33
Jae'Sean Tate,31:20,7,14,.500,1,6,.167,3,5,.600,2,0,2,1,1,0,3,2,18,-8
Christian Wood,30:37,9,15,.600,1,4,.250,4,9,.444,0,3,3,2,0,3,0,2,23,-15
Kevin Porter,30:37,4,13,.308,3,6,.500,3,4,.750,2,4,6,13,0,0,3,3,14,-15
Avery Bradley,25:59,2,5,.400,0,2,.000,2,2,1.000,1,2,3,0,0,0,0,1,6,-6
Sterling Brown,25:25,6,8,.750,3,5,.600,0,0,,0,4,4,1,1,0,3,1,15,-12
Kenyon Martin,20:56,4,6,.667,2,3,.667,4,4,1.000,3,3,6,0,0,0,0,1,14,+7
D.J. Augustin,19:03,1,5,.200,1,2,.500,3,3,1.000,0,0,0,5,1,0,2,2,6,-13
D.J. Wilson,14:46,0,3,.000,0,2,.000,0,0,,0,4,4,2,0,3,0,1,0,+4
Anthony Lamb,2:58,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+2
DaQuan Jeffries,2:58,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+2
Armoni Brooks,2:58,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,+2
