Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Malcolm Brogdon,35:35,.412,.421,.368,.053,9.0,6.9,8.2,17.1,0.0,0.0,0.0,21.4,103,122,-3.3
Domantas Sabonis,35:35,.498,.395,.211,.368,6.7,41.5,20.4,29.9,1.3,3.0,8.3,26.5,112,110,7.1
Caris LeVert,33:51,.491,.479,.417,.042,7.1,14.5,10.0,10.6,2.7,3.2,3.9,29.5,104,113,4.4
Justin Holiday,27:02,.278,.278,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,61,124,-12.5
Edmond Sumner,21:02,.410,.250,.250,.500,3.8,5.9,4.6,5.9,6.5,0.0,29.1,12.8,74,107,-5.2
Jeremy Lamb,25:19,.600,.600,.400,.000,6.3,14.6,9.6,6.0,3.6,0.0,9.1,17.0,116,112,2.8
T.J. McConnell,22:33,.500,.500,.000,.000,0.0,16.4,6.5,46.3,6.1,0.0,33.3,10.4,106,106,4.2
Aaron Holiday,17:13,.354,.278,.333,.222,0.0,7.1,2.8,0.0,2.7,0.0,0.0,22.5,79,116,-9.2
Goga Bitadze,12:25,.945,.917,.667,.333,6.4,29.7,15.6,0.0,3.7,0.0,22.5,28.0,129,108,13.7
Oshae Brissett,9:25,1.064,1.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,11.3,0.0,7.8,227,118,3.7
