Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Domantas Sabonis,35:35,7,19,.368,1,4,.250,7,7,1.000,3,12,15,7,1,1,2,2,22,-13
Malcolm Brogdon,35:35,7,19,.368,2,7,.286,0,1,.000,4,2,6,4,0,0,0,3,16,-13
Caris LeVert,33:51,10,24,.417,3,10,.300,1,1,1.000,3,4,7,2,2,1,1,2,24,-10
Justin Holiday,27:02,2,9,.222,1,6,.167,0,0,,0,0,0,0,0,0,0,1,5,-3
Edmond Sumner,21:02,1,4,.250,0,1,.000,2,2,1.000,1,1,2,1,3,0,2,3,4,-7
Jeremy Lamb,25:19,5,10,.500,2,4,.500,0,0,,2,3,5,1,2,0,1,2,12,-4
T.J. McConnell,22:33,2,4,.500,0,0,,0,0,,0,3,3,8,3,0,2,0,4,+2
Aaron Holiday,17:13,2,9,.222,1,3,.333,2,2,1.000,0,1,1,0,1,0,0,2,7,-5
Goga Bitadze,12:25,4,6,.667,3,4,.750,2,2,1.000,1,3,4,0,1,0,2,3,13,+5
Oshae Brissett,9:25,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,0,1,0,1,4,+8
