Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
IND,240,.493,.452,.371,.162,23.3,74.4,43.4,56.1,12.4,6.7,8.2,100.0,105.7,113.3
UTA,240,.610,.575,.483,.276,25.6,76.7,56.6,52.4,4.8,9.1,17.0,100.0,113.3,105.7
