Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Zach LaVine,36:43,11,16,.688,4,8,.500,7,8,.875,0,4,4,7,2,1,5,2,33,-3
Lauri Markkanen,33:40,5,12,.417,4,11,.364,4,4,1.000,0,7,7,0,2,0,2,3,18,-6
Garrett Temple,32:15,4,9,.444,3,7,.429,2,2,1.000,0,2,2,2,1,0,2,2,13,-1
Coby White,31:42,4,12,.333,2,7,.286,0,0,,1,3,4,4,2,0,3,4,10,+2
Wendell Carter,20:47,4,7,.571,0,0,,2,2,1.000,3,5,8,1,1,0,3,2,10,-4
Thaddeus Young,25:16,5,11,.455,1,2,.500,1,2,.500,5,4,9,3,1,0,1,1,12,+15
Denzel Valentine,24:28,5,13,.385,3,6,.500,0,0,,0,8,8,3,0,0,1,0,13,+14
Ryan Arcidiacono,16:43,3,7,.429,3,4,.750,0,0,,0,2,2,2,0,0,0,3,9,+10
Daniel Gafford,16:16,2,5,.400,0,0,,3,3,1.000,1,2,3,1,1,2,0,2,7,+5
Adam Mokoka,2:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7
