Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Pascal Siakam,31:08,14,24,.583,4,9,.444,4,4,1.000,0,7,7,5,2,0,0,2,36,+49
Gary Trent,29:49,8,14,.571,6,9,.667,2,2,1.000,0,5,5,1,1,2,0,1,24,+54
OG Anunoby,26:26,8,12,.667,2,4,.500,3,4,.750,1,2,3,2,2,1,0,0,21,+43
Chris Boucher,25:18,2,4,.500,1,2,.500,5,5,1.000,1,5,6,2,4,2,2,4,10,+29
Fred VanVleet,18:36,2,5,.400,1,3,.333,2,2,1.000,0,1,1,3,0,1,1,0,7,+17
Malachi Flynn,30:36,7,12,.583,1,4,.250,1,1,1.000,0,5,5,5,2,0,2,3,16,+34
Aron Baynes,24:14,2,3,.667,0,1,.000,1,2,.500,1,6,7,1,1,2,2,3,5,+21
DeAndre' Bembry,20:22,1,2,.500,0,0,,3,4,.750,2,2,4,2,2,0,3,2,5,+24
Stanley Johnson,20:03,0,6,.000,0,2,.000,0,0,,2,5,7,4,0,0,1,0,0,-7
Yuta Watanabe,13:28,3,6,.500,0,1,.000,0,1,.000,3,5,8,1,0,0,1,2,6,+1
