Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Pascal Siakam,31:08,.699,.667,.375,.167,0.0,21.6,11.9,30.3,3.1,0.0,0.0,35.8,149,78,16.3
Gary Trent,29:49,.806,.786,.643,.143,0.0,16.1,8.8,4.7,1.6,7.2,0.0,21.6,161,79,14.1
OG Anunoby,26:26,.763,.750,.333,.333,4.4,7.3,6.0,11.2,3.7,4.0,0.0,22.5,160,79,13.5
Chris Boucher,25:18,.806,.625,.500,1.250,4.6,19.0,12.5,8.8,7.6,8.4,24.4,14.0,137,62,8.2
Fred VanVleet,18:36,.595,.500,.600,.400,0.0,5.2,2.8,18.5,0.0,5.7,14.5,16.0,123,87,-0.1
Malachi Flynn,30:36,.643,.625,.333,.083,0.0,15.7,8.6,21.8,3.2,0.0,13.9,20.4,124,80,1.6
Aron Baynes,24:14,.644,.667,.333,.667,4.8,23.8,15.2,4.6,2.0,8.8,34.0,10.5,97,74,-1.2
DeAndre' Bembry,20:22,.665,.500,.000,2.000,11.5,9.4,10.4,10.6,4.7,0.0,44.4,14.4,102,78,-2.0
Stanley Johnson,20:03,.000,.000,.333,.000,11.7,23.9,18.4,20.4,0.0,0.0,14.3,15.1,63,85,-11.3
Yuta Watanabe,13:28,.466,.500,.167,.167,26.1,35.6,31.3,9.8,0.0,0.0,13.4,23.9,109,81,-7.6
