Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Shai Gilgeous-Alexander,27:16,5,12,.417,1,3,.333,6,7,.857,0,2,2,1,0,0,2,1,17,-22
Luguentz Dort,24:39,3,8,.375,3,6,.500,0,0,,0,1,1,1,0,0,1,2,9,-29
Darius Bazley,24:35,1,5,.200,0,3,.000,1,2,.500,1,4,5,0,1,0,1,2,3,-19
Isaiah Roby,24:09,4,7,.571,0,0,,3,4,.750,2,7,9,4,0,0,2,2,11,-9
George Hill,21:35,4,8,.500,0,1,.000,2,2,1.000,0,2,2,2,2,0,0,0,10,-21
Théo Maledon,25:47,3,9,.333,1,2,.500,0,0,,2,0,2,4,0,0,1,1,7,-8
Aleksej Pokusevski,20:44,4,9,.444,2,4,.500,0,0,,1,3,4,2,0,3,0,2,10,-7
Hamidou Diallo,20:17,4,6,.667,1,1,1.000,0,0,,0,5,5,1,0,1,3,4,9,-7
Mike Muscala,18:04,3,9,.333,1,6,.167,0,0,,1,3,4,1,0,0,1,3,7,-15
Kenrich Williams,14:36,4,5,.800,1,2,.500,0,0,,1,4,5,4,1,1,0,2,9,+6
Josh Hall,7:09,0,3,.000,0,1,.000,0,0,,0,0,0,2,0,0,0,0,0,-3
Moses Brown,5:59,2,3,.667,0,0,,2,2,1.000,1,2,3,1,0,1,0,2,6,-7
Justin Jackson,5:10,0,2,.000,0,2,.000,1,2,.500,0,0,0,0,0,0,0,0,1,-4
