Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
OKC,1,240,37,86,.430,10,31,.323,15,19,.789,9,33,42,23,4,6,11,21,99
LAL,0,240,47,95,.495,17,37,.459,17,22,.773,12,38,50,26,6,6,9,16,128
