Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,240,.568,.525,.410,.230,18.0,87.2,51.5,59.1,9.5,9.8,6.8,100.0,119.1,94.3
SAC,240,.513,.457,.370,.432,12.8,82.0,48.5,63.6,3.8,8.5,13.5,100.0,94.3,119.1
