Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAC,240,.578,.558,.326,.105,31.0,84.1,58.1,56.1,10.4,7.0,17.4,100.0,108.6,89.8
LAL,240,.484,.444,.288,.250,15.9,69.0,41.9,50.0,9.4,12.1,16.9,100.0,89.8,108.6
