Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kawhi Leonard,33:54,8,15,.533,2,2,1.000,1,1,1.000,4,6,10,8,2,0,2,3,19,+21
Paul George,31:50,6,14,.429,2,4,.500,2,2,1.000,0,7,7,3,2,0,5,3,16,+15
Ivica Zubac,31:13,3,5,.600,0,0,,0,0,,3,6,9,1,0,2,1,5,6,+23
Marcus Morris,28:28,9,13,.692,4,5,.800,0,0,,0,7,7,0,0,0,2,2,22,+24
Reggie Jackson,21:17,2,8,.250,0,1,.000,2,2,1.000,1,2,3,1,2,0,1,1,6,+16
Terance Mann,19:46,3,10,.300,1,4,.250,0,0,,3,1,4,1,0,0,1,2,7,-6
Luke Kennard,18:26,6,10,.600,3,6,.500,0,0,,1,2,3,2,0,0,3,1,15,+2
Nicolas Batum,17:52,1,2,.500,1,2,.500,1,2,.500,1,4,5,4,1,1,0,1,4,+4
Patrick Patterson,16:47,2,6,.333,1,4,.250,2,2,1.000,0,0,0,0,1,1,0,2,7,-5
Rajon Rondo,12:36,1,3,.333,0,0,,0,0,,0,1,1,3,2,0,4,4,2,+2
Amir Coffey,4:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Daniel Oturu,3:21,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-3
