Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,0,240,38,84,.452,11,28,.393,20,25,.800,6,29,35,27,5,7,16,17,107
NYK,1,240,40,81,.494,12,24,.500,18,22,.818,4,34,38,26,12,2,18,22,110
