Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
T.J. McConnell,46:20,8,13,.615,0,0,,1,2,.500,0,6,6,12,2,0,3,2,17,+1
Domantas Sabonis,36:27,5,10,.500,2,2,1.000,3,5,.600,1,6,7,9,0,0,5,4,15,-1
Myles Turner,33:11,5,14,.357,1,8,.125,0,0,,0,4,4,0,1,4,3,2,11,-6
Justin Holiday,31:28,3,7,.429,2,6,.333,5,5,1.000,0,3,3,1,0,1,1,2,13,-14
Doug McDermott,22:24,6,11,.545,2,3,.667,6,6,1.000,2,3,5,0,0,0,0,1,20,-8
Aaron Holiday,19:06,2,10,.200,1,1,1.000,2,4,.500,1,2,3,3,1,0,2,1,7,-2
Edmond Sumner,17:06,3,4,.750,1,1,1.000,2,2,1.000,0,2,2,1,0,0,0,2,9,-2
Jeremy Lamb,12:05,3,8,.375,2,4,.500,0,0,,0,0,0,1,1,1,0,1,8,+3
Goga Bitadze,11:23,2,4,.500,0,2,.000,1,1,1.000,1,1,2,0,0,1,1,1,5,+10
JaKarr Sampson,10:30,1,3,.333,0,1,.000,0,0,,1,2,3,0,0,0,1,1,2,+4
