Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,0,240,36,86,.419,14,45,.311,9,13,.692,13,32,45,27,8,7,21,22,95
MEM,1,240,42,90,.467,5,20,.250,20,23,.870,13,36,49,20,12,4,11,13,109
