Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luke Kennard,29:00,3,11,.273,1,6,.167,0,0,,0,2,2,1,1,0,2,2,7,-29
Paul George,24:09,4,13,.308,0,6,.000,7,8,.875,0,2,2,4,0,0,4,1,15,-22
Patrick Beverley,21:55,0,2,.000,0,2,.000,2,2,1.000,0,2,2,0,0,0,1,4,2,-23
Nicolas Batum,21:30,2,4,.500,0,1,.000,0,0,,1,5,6,1,0,0,1,2,4,-17
Serge Ibaka,19:32,6,11,.545,0,4,.000,1,2,.500,1,8,9,1,0,1,0,2,13,-14
Terance Mann,23:51,2,8,.250,0,2,.000,0,0,,0,3,3,2,0,0,1,2,4,-29
Reggie Jackson,20:54,3,6,.500,2,5,.400,0,0,,0,3,3,1,0,0,2,0,8,-21
Amir Coffey,17:39,0,5,.000,0,2,.000,1,2,.500,1,0,1,2,0,0,0,1,1,-8
Ivica Zubac,16:28,3,4,.750,0,0,,4,4,1.000,1,1,2,0,0,0,0,1,10,-33
Mfiondu Kabengele,15:11,1,3,.333,1,3,.333,2,2,1.000,0,2,2,0,1,0,0,2,5,-5
Daniel Oturu,12:00,2,4,.500,0,1,.000,0,0,,0,2,2,0,0,1,1,2,4,-4
Lou Williams,9:00,0,4,.000,0,0,,0,0,,1,0,1,1,0,0,0,0,0,-24
Patrick Patterson,8:51,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-26
