Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
UTA,240,.638,.629,.553,.200,28.2,81.1,58.7,65.1,4.2,10.1,13.1,100.0,123.2,106.5
NOP,240,.502,.484,.274,.158,18.9,71.8,41.3,39.5,8.3,7.9,7.3,100.0,106.5,123.2
