Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Russell Westbrook,44:15,13,25,.520,0,1,.000,6,12,.500,1,13,14,9,0,0,2,5,32,0
Bradley Beal,44:14,12,24,.500,2,5,.400,7,9,.778,0,7,7,6,3,0,5,2,33,+7
Rui Hachimura,37:14,6,8,.750,1,2,.500,2,3,.667,0,6,6,0,1,0,1,4,15,+2
Garrison Mathews,17:05,2,4,.500,2,4,.500,2,2,1.000,0,3,3,0,0,0,0,3,8,+9
Moritz Wagner,15:15,2,5,.400,0,1,.000,2,2,1.000,0,1,1,3,1,1,1,3,6,-5
Robin Lopez,30:01,5,8,.625,0,0,,3,3,1.000,1,1,2,0,1,2,3,3,13,+16
Dāvis Bertāns,28:09,2,9,.222,2,7,.286,2,2,1.000,1,1,2,2,0,0,1,3,8,-9
Deni Avdija,22:32,3,5,.600,2,3,.667,0,0,,0,9,9,2,1,0,1,1,8,-4
Raul Neto,21:47,2,8,.250,0,2,.000,0,0,,2,3,5,3,2,0,0,0,4,+5
Alex Len,4:28,0,0,,0,0,,0,0,,0,0,0,0,0,1,2,1,0,-6
