Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Stephen Curry,34:35,.607,.560,.520,.200,0.0,12.1,6.5,22.9,0.0,5.6,12.8,38.9,111,106,3.2
Andrew Wiggins,34:26,.719,.719,.500,.000,0.0,18.2,9.7,24.3,0.0,0.0,5.9,21.3,140,108,7.3
Draymond Green,32:18,.313,.313,.500,.000,0.0,32.3,17.3,27.0,4.5,5.9,42.9,18.7,67,91,-2.9
Kevon Looney,27:58,.571,.571,.143,.000,17.2,22.4,20.0,8.6,0.0,0.0,12.5,12.3,128,107,-3.6
Kent Bazemore,23:53,.625,.625,.500,.000,5.0,13.1,9.3,14.0,0.0,0.0,33.3,10.8,105,110,-5.2
Juan Toscano-Anderson,30:32,1.012,1.056,.444,.222,7.9,17.1,12.8,13.7,1.6,3.1,9.2,15.4,177,103,15.2
Jordan Poole,23:18,.526,.500,.667,.250,0.0,0.0,0.0,22.5,6.3,0.0,0.0,24.6,121,98,5.1
Damion Lee,23:08,.688,.688,.500,.000,5.2,18.0,12.1,5.7,2.1,0.0,0.0,14.9,142,104,0.8
Mychal Mulder,5:58,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0,113,-22.7
Alen Smailagić,1:18,,,,,0.0,0.0,0.0,78.6,0.0,0.0,,0.0,236,113,29.3
Gary Payton,1:18,.000,.000,.000,.000,92.3,0.0,42.9,0.0,0.0,0.0,0.0,33.1,73,109,-48.5
Nico Mannion,1:18,,,,,0.0,0.0,0.0,0.0,37.6,0.0,,0.0,0,27,40.8
