Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,0,240,35,82,.427,15,34,.441,23,33,.697,6,31,37,20,4,9,6,22,108
OKC,1,240,41,91,.451,16,32,.500,18,20,.900,16,39,55,25,2,6,9,24,116
