Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Julius Randle,38:43,.564,.500,.250,.500,6.5,20.7,14.8,14.0,0.0,0.0,4.9,23.6,124,105,0.6
Elfrid Payton,35:18,.541,.553,.211,.158,7.2,12.6,10.3,17.9,0.0,3.2,9.0,28.2,111,106,-0.1
RJ Barrett,34:51,.643,.643,.143,.000,3.6,15.3,10.5,12.5,0.0,0.0,17.6,21.7,112,108,-0.4
Mitchell Robinson,33:46,.750,.750,.000,.000,0.0,26.3,15.5,3.6,3.0,6.8,50.0,10.6,71,92,-1.7
Reggie Bullock,26:04,.833,.833,.667,.000,0.0,3.4,2.0,5.0,0.0,8.8,0.0,10.3,168,106,6.9
Alec Burks,27:28,.500,.500,.563,.000,9.2,19.4,15.2,5.2,3.6,0.0,11.1,29.2,98,97,1.1
Taj Gibson,13:48,1.000,1.000,.000,.000,0.0,0.0,0.0,17.2,0.0,0.0,0.0,3.2,212,112,1.2
Immanuel Quickley,12:42,.676,.625,.625,.250,9.9,7.0,8.2,39.3,3.9,0.0,18.4,38.2,125,100,13.1
Obi Toppin,9:17,.500,.500,.500,.000,0.0,28.7,16.9,0.0,0.0,0.0,0.0,9.6,103,102,-5.8
Austin Rivers,8:03,.000,.000,.500,.000,0.0,22.1,13.0,13.6,0.0,0.0,0.0,11.1,35,104,-14.6
