Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Julius Randle,38:43,7,16,.438,2,4,.500,6,8,.750,2,9,11,4,0,0,1,5,22,+11
Elfrid Payton,35:18,10,19,.526,1,4,.250,1,3,.333,2,5,7,4,0,1,2,2,22,+6
RJ Barrett,34:51,8,14,.571,2,2,1.000,0,0,,1,6,7,3,0,0,3,1,18,+4
Mitchell Robinson,33:46,3,4,.750,0,0,,0,0,,0,10,10,1,2,2,4,3,6,+6
Reggie Bullock,26:04,4,6,.667,2,4,.500,0,0,,0,1,1,1,0,2,0,1,10,+14
Alec Burks,27:28,6,16,.375,4,9,.444,0,0,,2,6,8,1,2,0,2,1,16,+5
Taj Gibson,13:48,1,1,1.000,0,0,,0,0,,0,0,0,2,0,0,0,2,2,+1
Immanuel Quickley,12:42,4,8,.500,2,5,.400,2,2,1.000,1,1,2,3,1,0,2,2,12,+5
Obi Toppin,9:17,1,2,.500,0,1,.000,0,0,,0,3,3,0,0,0,0,1,2,0
Austin Rivers,8:03,0,2,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,1,0,+3
