Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Trae Young,37:56,9,27,.333,1,7,.143,9,13,.692,3,4,7,12,0,1,5,2,28,+7
Kevin Huerter,37:07,8,14,.571,4,8,.500,2,2,1.000,1,2,3,1,4,0,0,1,22,+21
Clint Capela,36:58,6,13,.462,0,0,,0,2,.000,7,9,16,1,1,1,0,2,12,+17
Tony Snell,32:44,4,7,.571,3,5,.600,0,0,,1,4,5,1,0,2,2,2,11,+12
John Collins,13:29,5,6,.833,1,1,1.000,2,2,1.000,1,2,3,1,0,0,0,2,13,+4
Danilo Gallinari,23:13,1,7,.143,1,4,.250,2,2,1.000,0,0,0,1,0,0,1,2,5,-10
Solomon Hill,22:24,2,3,.667,2,2,1.000,2,2,1.000,0,4,4,2,3,0,0,4,8,-23
Rajon Rondo,14:15,3,4,.750,1,2,.500,0,0,,0,3,3,1,0,0,2,0,7,-18
Skylar Mays,11:44,2,7,.286,1,2,.500,0,0,,0,0,0,2,1,0,0,2,5,-5
Onyeka Okongwu,10:10,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,1,2,0,-10
