Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Paul George,38:39,12,26,.462,5,15,.333,3,3,1.000,2,3,5,4,1,0,2,4,32,+6
Reggie Jackson,36:52,10,14,.714,5,6,.833,0,0,,0,3,3,7,0,0,3,3,25,-10
Nicolas Batum,30:28,4,6,.667,2,4,.500,0,0,,0,5,5,3,0,0,0,0,10,+1
Serge Ibaka,28:09,3,9,.333,1,3,.333,0,0,,0,3,3,2,0,2,0,4,7,+16
Patrick Beverley,27:07,2,3,.667,1,2,.500,3,4,.750,2,4,6,2,2,2,0,1,8,+19
Lou Williams,21:58,4,13,.308,2,3,.667,2,2,1.000,0,0,0,4,0,0,2,4,12,-14
Ivica Zubac,19:51,4,6,.667,0,0,,0,0,,5,5,10,3,0,0,2,0,8,-19
Terance Mann,16:36,0,2,.000,0,1,.000,0,0,,0,0,0,3,0,0,0,1,0,-20
Marcus Morris,15:15,4,7,.571,2,4,.500,0,0,,1,2,3,0,0,1,0,1,10,+2
Luke Kennard,5:05,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-6
