Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAC,0,240,43,87,.494,18,38,.474,8,9,.889,10,25,35,28,3,5,9,19,112
BOS,1,240,42,86,.488,16,32,.500,17,23,.739,14,29,43,25,6,4,8,12,117
