Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Andrew Wiggins,33:59,7,14,.500,3,6,.500,2,4,.500,2,5,7,2,1,2,1,2,19,+8
Stephen Curry,33:44,11,18,.611,4,9,.444,6,6,1.000,0,8,8,3,0,0,3,3,32,+27
Draymond Green,32:31,1,3,.333,0,2,.000,0,0,,1,11,12,19,0,0,6,1,2,+11
Kevon Looney,27:01,1,3,.333,0,1,.000,0,0,,2,6,8,4,0,0,0,1,2,+4
Mychal Mulder,22:48,6,10,.600,2,6,.333,0,0,,1,0,1,0,0,0,0,4,14,-5
Kelly Oubre,32:30,9,16,.563,3,7,.429,2,5,.400,1,5,6,3,3,2,1,1,23,+19
Juan Toscano-Anderson,25:51,4,7,.571,1,2,.500,0,0,,0,8,8,4,1,0,3,1,9,+29
Jordan Poole,25:12,5,12,.417,2,6,.333,3,3,1.000,0,1,1,3,2,0,0,2,15,+3
Gary Payton,2:08,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+3
Nico Mannion,2:08,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+3
Alen Smailagić,2:08,0,0,,0,0,,0,0,,0,1,1,1,1,0,0,0,0,+3
