Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,37:27,.670,.659,.455,.273,3.1,25.6,14.7,36.5,0.0,0.0,14.0,34.0,125,127,4.5
Dorian Finney-Smith,34:05,.600,.600,.400,.000,0.0,12.5,6.5,6.6,0.0,2.6,16.7,7.8,108,126,-7.5
Kristaps Porziņģis,32:56,.507,.433,.667,.267,3.5,29.1,16.8,11.0,1.4,2.7,5.6,23.9,109,120,-3.1
Josh Richardson,29:00,.463,.409,.545,.182,3.9,3.7,3.8,16.4,0.0,6.1,0.0,18.2,116,124,-4.3
Maxi Kleber,28:18,.945,.917,.833,.333,4.0,18.8,11.7,4.2,5.1,6.3,0.0,10.8,187,110,10.1
Jalen Brunson,29:05,.789,.808,.462,.385,3.9,18.3,11.4,15.4,1.6,0.0,6.2,24.7,148,124,6.4
Tim Hardaway,22:37,.313,.313,.625,.000,0.0,9.4,4.9,19.9,2.1,0.0,0.0,15.7,91,124,-7.6
Dwight Powell,12:50,.820,.750,.000,.500,8.9,24.9,17.2,0.0,0.0,0.0,17.0,20.3,138,126,-6.7
Trey Burke,9:52,.935,.900,.400,.400,0.0,10.8,5.6,35.3,0.0,0.0,0.0,26.5,192,129,16.2
Willie Cauley-Stein,3:50,1.000,1.000,.000,.000,29.8,0.0,14.4,36.3,0.0,0.0,0.0,11.6,217,130,9.8
